legacyId,companyId
94320,44529
94320,44523
94320,44554
94320,44555
94320,44556
94320,45020
94320,44701
94320,44557
94320,44558
94320,44559
94320,44729
94320,44730
94320,44571
94320,44731
94320,44700
94320,44733
94320,44712
94320,45015
94320,45016
94320,44709
94320,45127
94320,44560
94320,44540
94320,44816
94320,44531
94320,44507
94320,44965
94320,44716
94320,44572
94320,44834
94320,50133
94320,44964
94320,49459
94320,49453
94320,44812
94320,44444
94320,49448
94320,44814
94320,44439
94320,49445
94320,44810
94320,44813
94320,49446
94320,49447
94320,48788
94320,49416
94320,44767
94320,44518
94320,44769
94320,44764
94320,44522
94320,44534
94320,44561
94320,44562
94320,44563
94320,44831
94320,46934
94320,46938
94320,44836
94320,44838
94320,44777
94320,44734
94320,44778
94320,44573
94320,45182
94320,44574
94320,44722
94320,44575
94320,44539
94320,44576
94320,44530
94320,44577
94320,45125
94320,44843
94320,44841
94320,44839
94320,44840
94320,44842
94320,48793
94320,48791
94320,44735
94320,44736
94320,44707
94320,44535
94320,44524
94320,44704
94320,44830
94320,44705
94320,44564
94320,44966
94320,44542
94320,50026
94320,44837
94320,44543
94320,44538
94320,49451
94320,44533
94320,44512
94320,44565
94320,44779
94320,45128
94320,44532
94320,44513
94320,44514
94320,44710
94320,49457
94320,46936
94320,44766
94320,44578
94320,44579
94320,44525
94320,44580
94320,44832
94320,44581
94320,46931
94320,44508
94320,44528
94320,44504
94320,44505
94320,44506
94320,44517
94320,44835
94320,44833
94320,44737
94321,44536
94321,44546
94321,44547
94321,44515
94321,44516
94321,44548
94321,44549
94321,44724
94321,44566
94321,44567
94321,44545
94321,44519
94321,46937
94321,44811
94321,44441
94321,49456
94321,49455
94321,44445
94321,44815
94321,46935
94321,44817
94321,49454
94321,44818
94321,49458
94321,44442
94321,44443
94321,44768
94321,44765
94321,49957
94321,49450
94321,49449
94321,49930
94321,44703
94321,44550
94321,49563
94321,49565
94321,44446
94321,44544
94321,44568
94321,44726
94321,49564
94321,48792
94321,44551
94321,44437
94321,46878
94321,46877
94321,46879
94321,44541
94321,44706
94321,44552
94321,44569
94321,44527
94321,45126
94321,44721
94321,44828
94321,44553
94321,46932
94321,44727
94321,44728
94321,44570
94321,44717
94321,45018
94321,45019
94321,44509
94321,44510
94321,44511
94321,46933
94321,44529
94321,44523
94321,44554
94321,44555
94321,44556
94321,45020
94321,44701
94321,44557
94321,44558
94321,44559
94321,44729
94321,44730
94321,44571
94321,44731
94321,44700
94321,44733
94321,44712
94321,45015
94321,45016
94321,44709
94321,45127
94321,44560
94321,44540
94321,44816
94321,44531
94321,44507
94321,44965
94321,44716
94321,44572
94321,44834
94321,50133
94321,44964
94321,49459
94321,49453
94321,44812
94321,44444
94321,49448
94321,44814
94321,44439
94321,49445
94321,44810
94321,44813
94321,49446
94321,49447
94321,48788
94321,49416
94321,44767
94321,44518
94321,44769
94321,44764
94321,44522
94321,44534
94321,44561
94321,44562
94321,44563
94321,44831
94321,46934
94321,46938
94321,44836
94321,44838
